region	chr	midPos	Nsites_fst	fst	BLOCKstart	BLOCKend	Numer	Denom	Nsites_Dstat	Dstat	gene.density	gene.count	recombination.rate	tP.lec	Nsites_lec	Tajima.lec	pi.lec	tP.pine	Nsites_pine	Tajima.pine	pi.pine	avg.dxy	Nsites_dxy
"(2421586,2425912)(34150349,34199968)(34150000,34200000)"	3	34175000	4328	0.614331	34150000	34200000	-0.167059	2.593654	4473	-0.064410673	NA	NA	3.74	21.062566	9890	-0.771585	0.002129683	15.38719	12010	-1.02575	0.001281198	0.439210503	44
"(1786426,1791523)(26050042,26098899)(26050000,26100000)"	5	26075000	5099	0.614315	26050000	26100000	-0.852645	2.724053	5370	-0.313006024	0.85568	2	7.95	18.779749	9965	-0.958177	0.001884571	10.864446	11928	-1.417059	0.000910836	0.558105414	35
"(557937,565717)(4700386,4749999)(4700000,4750000)"	6	4725000	7782	0.614283	4700000	4750000	1.092091	2.262543	7868	0.482682981	NA	NA	6.31	24.201314	14047	-1.171642	0.001722881	23.046479	18130	-1.417916	0.001271179	0.456164487	66
"(747082,748811)(10350021,10398048)(10350000,10400000)"	7	10375000	1731	0.614283	10350000	10400000	0.723815	0.724646	1715	0.998853233	0.23822	4	1.21	7.572847	3520	-1.087357	0.002151377	12.135954	6330	-0.080477	0.001917212	0.469418294	23
"(2515870,2522099)(33050000,33099722)(33050000,33100000)"	4	33075000	6231	0.614168	33050000	33100000	-1.788202	1.987013	6367	-0.899944792	0.09642	2	4.6	17.214663	12377	-1.476377	0.001390859	22.257151	16912	-1.743502	0.001316057	0.490445982	40
"(1321876,1325402)(19950957,19998123)(19950000,20000000)"	4	19975000	3528	0.614047	19950000	20000000	0.592514	0.859726	3659	0.689189346	0.84506	5	6.59	8.628772	6473	-1.652077	0.001333041	7.495214	9360	-1.723908	0.000800771	0.447507461	22
"(2244682,2248872)(30701174,30749929)(30700000,30750000)"	5	30725000	4192	0.614039	30700000	30750000	-0.027068	0.093511	4263	-0.289463272	0.81026	6	5.19	8.12843	8544	-1.62217	0.000951361	10.817631	10319	-1.811245	0.001048322	0.618686875	12
"(1777703,1783513)(22302212,22349998)(22300000,22350000)"	6	22325000	5812	0.614037	22300000	22350000	-1.054778	1.734101	5949	-0.608256382	NA	NA	8.27	16.26889	11592	-1.209811	0.001403458	19.813423	15378	-1.323143	0.001288427	0.456383073	39
"(465685,471228)(4151444,4199224)(4150000,4200000)"	1	4175000	5545	0.613961	4150000	4200000	-0.388516	5.332142	5698	-0.072863026	NA	NA	6.74	18.695622	9903	-1.245852	0.001887875	20.640722	15876	-1.328886	0.001300121	0.490942575	45
"(1033409,1036607)(11050000,11098707)(11050000,11100000)"	1	11075000	3200	0.613914	11050000	11100000	3.220069	4.233056	3288	0.760696055	0.99964	5	6.5	18.611684	7926	-0.699156	0.002348181	17.071905	9261	-0.817053	0.001843419	0.522402775	30
"(1069395,1073457)(11552757,11599537)(11550000,11600000)"	1	11575000	4064	0.613818	11550000	11600000	0.174745	4.332409	4233	0.040334373	1	2	6.28	20.89769	8278	-0.716287	0.002524485	13.311087	9959	-1.548037	0.001336589	0.571380662	32
"(2034304,2043598)(24750736,24799505)(24750000,24800000)"	6	24775000	9296	0.613734	24750000	24800000	-0.615235	5.42606	9599	-0.113385219	1	1	5.52	28.514907	16799	-0.998148	0.001697417	19.122948	18101	-2.103113	0.001056458	0.55483247	60
"(963214,967523)(11750683,11799325)(11750000,11800000)"	5	11775000	4311	0.613561	11750000	11800000	0.745765	7.421773	4301	0.100483402	1	1	4.4	32.926539	8817	0.226533	0.003734438	9.476677	11192	-1.70628	0.000846737	0.490027923	48
"(1123682,1127145)(10851154,10897101)(10850000,10900000)"	6	10875000	3465	0.613461	10850000	10900000	0.032902	2.057549	3530	0.015990871	0.53414	3	7.79	12.605356	8486	-1.158539	0.00148543	16.414803	11410	-0.961599	0.001438633	0.50146106	19
"(2887989,2890144)(38700105,38749725)(38700000,38750000)"	3	38725000	2157	0.613379	38700000	38750000	1.205462	4.271721	2336	0.282195864	NA	NA	8.08	19.707524	6521	-0.627202	0.003022163	13.18001	8794	-1.168419	0.00149875	0.532648826	23
"(1031974,1035600)(20452436,20499985)(20450000,20500000)"	7	20475000	3628	0.613223	20450000	20500000	-1.31654	1.597638	3743	-0.82405401	0.55396	8	7.84	8.528168	7950	-1.538248	0.001072726	17.104938	9399	-0.470439	0.001819868	0.535805211	21
"(2291123,2298280)(31000081,31049920)(31000000,31050000)"	4	31025000	7159	0.613203	31000000	31050000	-0.384892	4.472765	7390	-0.086052364	0.1276	3	3.64	31.90906	14371	-1.031746	0.002220379	25.10584	19473	-0.970021	0.001289264	0.449543415	64
"(3057883,3060376)(39200351,39249962)(39200000,39250000)"	2	39225000	2495	0.613084	39200000	39250000	-0.019706	4.005132	2640	-0.004920187	1	2	6.21	16.697492	7209	-0.950021	0.002316201	17.201274	11168	-1.001473	0.001540229	0.425350279	26
"(1069622,1073648)(21205368,21249999)(21200000,21250000)"	3	21225000	4028	0.613012	21200000	21250000	0.642487	2.711224	4165	0.236973042	NA	NA	5.75	14.924916	8003	-0.838332	0.001864915	17.269878	9798	-1.454819	0.001762592	0.469165271	38
"(2451918,2458135)(34450301,34499999)(34450000,34500000)"	3	34475000	6219	0.612938	34450000	34500000	0.931643	3.965995	6375	0.23490776	0.66948	4	3.79	20.407712	11490	-1.08199	0.001776128	16.950448	15386	-1.904042	0.00110168	0.50970859	43
"(520177,525639)(4402197,4449052)(4400000,4450000)"	6	4425000	5464	0.612899	4400000	4450000	-0.123941	1.972949	5642	-0.062820174	NA	NA	6.5	15.431953	11764	-1.435001	0.001311795	24.22632	16328	-0.880225	0.001483729	0.515874451	35
"(3346365,3350491)(41900374,41949922)(41900000,41950000)"	2	41925000	4128	0.612891	41900000	41950000	0.179495	1.090503	4168	0.164598355	0.75042	9	6.83	7.203868	9791	-2.068368	0.000735764	15.323134	11163	-0.790078	0.001372672	0.570590635	22
"(1463088,1466180)(22101491,22149795)(22100000,22150000)"	1	22125000	3094	0.612784	22100000	22150000	2.101638	3.806638	3192	0.552098203	0.54148	1	5.07	14.004688	6390	-0.687541	0.002191657	12.69318	9460	-1.566442	0.001341774	0.46836853	36
"(3044447,3053594)(39100615,39149943)(39100000,39150000)"	2	39125000	9149	0.612777	39100000	39150000	1.055142	5.412426	9414	0.194948069	0.97566	1	6.01	30.505225	16149	-0.989697	0.001888985	23.796322	18446	-1.568753	0.001290053	0.462221731	62
"(635838,640752)(6900379,6948827)(6900000,6950000)"	5	6925000	4916	0.612726	6900000	6950000	1.742838	2.130014	5046	0.818228425	0.69562	3	8.78	14.705961	8896	-1.111022	0.001653098	11.9507	12897	-1.629714	0.000926626	0.514809855	24
"(1740483,1745722)(25252306,25299921)(25250000,25300000)"	1	25275000	5241	0.612721	25250000	25300000	1.936746	5.105944	5372	0.379312033	0.62592	2	6.32	17.754336	9503	-0.960312	0.001868287	23.893063	13665	-1.07917	0.001748486	0.495638781	39
"(1180262,1183942)(18501568,18548970)(18500000,18550000)"	5	18525000	3682	0.612677	18500000	18550000	0.675243	3.848458	3762	0.175458067	NA	NA	3.19	12.358453	7145	-1.247893	0.001729665	18.942638	11666	-1.175483	0.001623747	0.441539816	28
"(954963,956730)(9967684,9999684)(9950000,10000000)"	2	9975000	1769	0.612582	9950000	10000000	-0.987942	1.009685	1808	-0.978465561	0.47498	3	6.23	11.706927	4409	-0.892005	0.002655234	8.702847	6362	-0.799342	0.001367942	0.400369205	23
"(2496703,2505200)(32400047,32449999)(32400000,32450000)"	1	32425000	8499	0.612561	32400000	32450000	2.854906	6.289223	8645	0.453936202	0.94066	8	4.69	30.571572	15354	-0.822791	0.001991114	22.881648	18465	-1.773276	0.00123919	0.491224439	70
"(2577954,2581874)(33500005,33549925)(33500000,33550000)"	4	33525000	3922	0.612561	33500000	33550000	-0.443065	0.721982	4011	-0.613678734	NA	NA	4.65	17.78084	8751	-0.629858	0.002031864	18.699874	12437	-1.093105	0.001503568	0.455784663	39
"(2763106,2769065)(36600203,36648530)(36600000,36650000)"	2	36625000	5961	0.612449	36600000	36650000	0.691915	5.063175	6082	0.136656347	NA	NA	4.86	21.702631	11177	-0.990732	0.001941722	17.981425	15745	-1.432217	0.00114204	0.457315237	54
"(2201273,2211746)(30401198,30449999)(30400000,30450000)"	4	30425000	10475	0.612402	30400000	30450000	-1.205947	4.079893	10700	-0.295582997	NA	NA	3.62	26.803683	16888	-1.374233	0.001587144	33.029654	23798	-1.359352	0.001387917	0.463879948	65
"(1238129,1246125)(18900020,18949119)(18900000,18950000)"	4	18925000	7998	0.612317	18900000	18950000	1.238572	1.404665	8229	0.881756148	1	2	6.85	17.719306	13815	-1.482212	0.001282614	22.599689	18426	-1.167293	0.001226511	0.434238988	60
"(1623250,1627831)(23800723,23849341)(23800000,23850000)"	1	23825000	4583	0.612282	23800000	23850000	3.398772	4.625009	4743	0.734868192	NA	NA	5.86	11.345758	9382	-1.578982	0.001209311	27.096601	13420	-0.486409	0.002019121	0.491043317	38
"(1850340,1856315)(27400149,27448581)(27400000,27450000)"	4	27425000	5977	0.611978	27400000	27450000	0.858544	2.43505	6200	0.352577565	NA	NA	3.1	21.041991	12031	-1.165161	0.001748981	20.389783	17149	-1.15125	0.001188978	0.469727323	46
"(2402021,2407477)(28100204,28149866)(28100000,28150000)"	6	28125000	5458	0.611947	28100000	28150000	-0.275827	0.383144	5567	-0.719904266	0.99408	5	6.1	12.38017	12136	-1.839162	0.001020119	6.499082	12042	-2.252918	0.000539701	0.63208387	14
"(648199,651564)(7050262,7097215)(7050000,7100000)"	5	7075000	3367	0.611801	7050000	7100000	-0.565863	1.485817	3465	-0.380842997	0.38324	10	8.78	9.746167	8005	-1.456263	0.00121751	12.534217	11024	-1.523065	0.001136994	0.543819769	23
"(1747440,1752138)(26250975,26299145)(26250000,26300000)"	4	26275000	4700	0.611639	26250000	26300000	-0.788939	6.272974	4879	-0.125767937	0.09358	7	3.16	26.068571	9397	-0.63347	0.002774138	13.691129	11962	-1.432463	0.001144552	0.479625155	54
"(1335813,1341989)(17200273,17249827)(17200000,17250000)"	6	17225000	6178	0.611559	17200000	17250000	-2.07549	4.037471	6355	-0.514056943	NA	NA	6.99	25.824749	11104	-0.899027	0.002325716	22.244924	14646	-1.040524	0.00151884	0.456166826	55
"(2242046,2249265)(31650423,31696070)(31650000,31700000)"	2	31675000	7221	0.611501	31650000	31700000	0.18984	0.832878	7342	0.227932542	0.3234	5	7.91	26.736774	13191	-0.885955	0.002026895	20.500918	17173	-0.981434	0.001193788	0.413948566	61
"(125718,132812)(803120,849992)(800000,850000)"	6	825000	7096	0.61141	800000	850000	0.761664	1.982294	7262	0.38423362	0.90664	5	7.83	21.569959	13955	-1.162697	0.00154568	18.434181	15984	-1.242129	0.00115329	0.406453324	51
"(1961634,1963541)(28203550,28247875)(28200000,28250000)"	2	28225000	1909	0.611393	28200000	28250000	-0.794128	3.841854	2599	-0.206704367	1	2	8.5	16.498308	4934	-0.22556	0.0033438	12.764714	5908	-0.748478	0.002160581	0.468916477	46
"(2736369,2741357)(36350004,36399700)(36350000,36400000)"	2	36375000	4990	0.611243	36350000	36400000	-2.051273	5.981231	5097	-0.342951643	0.89296	5	4.76	21.970635	9805	-0.915428	0.002240758	13.88644	12627	-1.353806	0.001099742	0.502162263	45
"(1647658,1650399)(24150000,24197139)(24150000,24200000)"	1	24175000	2743	0.611156	24150000	24200000	-0.90507	1.433614	2843	-0.631320565	0.99874	2	6.52	13.98751	6375	-0.905128	0.002194119	16.531884	8673	-0.984566	0.001906132	0.450852735	26
"(8788,16906)(50487,99999)(50000,100000)"	3	75000	8120	0.611138	50000	100000	0.614708	0.771141	8244	0.79714086	0.62558	4	7.23	9.853777	12968	-2.142075	0.000759853	11.292271	15709	-1.963105	0.000718841	0.5200091	26
"(3280415,3287179)(41300067,41349999)(41300000,41350000)"	4	41325000	6766	0.611109	41300000	41350000	0.418139	4.503302	6892	0.092851645	NA	NA	6.71	35.343486	13726	-0.311389	0.00257493	24.292156	16271	-1.002702	0.001492973	0.492808816	68
"(3118986,3125598)(38601261,38648443)(38600000,38650000)"	1	38625000	6614	0.61107	38600000	38650000	-0.005356	3.552522	6864	-0.001507661	NA	NA	7.67	20.217501	11568	-1.204777	0.001747709	11.896271	14602	-1.618496	0.000814701	0.480885189	44
"(2621571,2627702)(34450093,34499830)(34450000,34500000)"	5	34475000	6133	0.611041	34450000	34500000	-0.252885	1.007935	6293	-0.250894155	0.79038	5	4.99	16.998075	12824	-1.12774	0.001325489	11.158788	14909	-1.984215	0.00074846	0.471735732	36
"(2373351,2378542)(31400023,31449428)(31400000,31450000)"	1	31425000	5193	0.610961	31400000	31450000	0.27258	3.071265	5336	0.088751703	0.27674	2	4.51	19.380497	10350	-1.194089	0.001872512	18.070313	15491	-0.926716	0.001166504	0.404744458	56
"(1023996,1025636)(10906833,10947758)(10900000,10950000)"	2	10925000	1642	0.610949	10900000	10950000	0.053523	4.537751	1858	0.01179505	0.6363	2	5.93	12.048748	4647	-0.686446	0.002592801	15.259695	7042	-0.629848	0.002166955	0.430124146	35
"(713434,717883)(7900550,7949485)(7900000,7950000)"	5	7925000	4451	0.610869	7900000	7950000	1.101789	3.443092	4583	0.319999872	0.36626	1	8.6	15.422822	8509	-0.975127	0.00181253	12.252991	14537	-1.942895	0.000842883	0.453056049	35
"(1357419,1361536)(20359325,20399937)(20350000,20400000)"	1	20375000	4119	0.61086	20350000	20400000	0.263856	0.36099	3892	0.730923294	0.91164	5	3.59	13.533287	7868	-0.929715	0.001720042	18.892254	9080	-1.218145	0.002080645	0.463126564	43
"(1341990,1347179)(17250020,17299175)(17250000,17300000)"	6	17275000	5191	0.610838	17250000	17300000	-0.135412	4.23294	5316	-0.031990059	NA	NA	6.99	30.164097	11732	-0.393202	0.002571096	15.318165	13307	-1.216719	0.001151136	0.4987142	42
"(447532,451433)(4951788,4999820)(4950000,5000000)"	7	4975000	3903	0.610828	4950000	5000000	1.883013	2.514131	4038	0.748971712	0.68738	4	6.92	15.654159	7140	-0.968443	0.002192459	10.577674	11001	-2.092038	0.000961519	0.467067157	35
"(438237,440913)(4758379,4799999)(4750000,4800000)"	7	4775000	2678	0.610818	4750000	4800000	2.110956	2.855961	2744	0.739140345	0.76216	4	6.92	19.458004	5784	-0.207455	0.003364109	8.90441	7395	-0.817324	0.001204112	0.460628849	31
"(2359985,2363826)(31650551,31698816)(31650000,31700000)"	4	31675000	3843	0.610797	31650000	31700000	-0.911942	0.989511	3926	-0.921608754	0.92118	3	3.63	10.320898	8404	-1.519738	0.001228094	11.662581	12975	-1.562598	0.00089885	0.497350111	28
"(2409127,2412573)(34002102,34049093)(34000000,34050000)"	3	34025000	3448	0.610769	34000000	34050000	0.693509	0.867549	3560	0.799388853	0.99288	1	3.67	15.300282	8527	-1.050414	0.001794334	12.517043	10495	-1.199331	0.001192667	0.397092062	18
"(2024264,2026279)(29100000,29148973)(29100000,29150000)"	2	29125000	2017	0.610727	29100000	29150000	-0.912806	0.942744	2074	-0.968243765	0.705	4	9.08	7.106386	5283	-1.43482	0.001345142	12.261121	6901	-1.242971	0.001776717	0.465618382	15
"(261623,267431)(2000482,2048165)(2000000,2050000)"	2	2025000	5810	0.610582	2000000	2050000	-0.485656	1.194698	6045	-0.406509427	1	2	7.62	17.624268	10756	-1.242511	0.001638552	17.629244	13526	-1.189635	0.00130336	0.48174108	31
"(482693,486421)(4001376,4048624)(4000000,4050000)"	6	4025000	3730	0.610556	4000000	4050000	-0.380732	1.56081	3929	-0.243932317	NA	NA	6.81	12.833721	8769	-1.621625	0.001463533	8.559272	11355	-2.097231	0.000753789	0.468475418	17
"(1471310,1474972)(25800171,25849719)(25800000,25850000)"	3	25825000	3664	0.610549	25800000	25850000	-0.373109	2.005934	3819	-0.18600263	0.54638	4	4.28	12.982331	8237	-1.490657	0.001576099	14.408519	10215	-0.749191	0.001410526	0.475340969	35
"(1604906,1613126)(23601521,23647646)(23600000,23650000)"	1	23625000	8222	0.61046	23600000	23650000	-0.149634	3.362368	8387	-0.044502565	NA	NA	5.84	21.907434	13715	-1.146522	0.001597334	24.968787	18913	-1.468046	0.001320192	0.462379183	54
"(1278213,1280560)(20253768,20298203)(20250000,20300000)"	5	20275000	2349	0.610386	20250000	20300000	0.293033	1.904468	2465	0.153866067	1	3	3.29	15.214912	6212	-0.471348	0.002449278	6.489567	8076	-2.116095	0.000803562	0.459287072	20
"(975323,979775)(15451487,15499999)(15450000,15500000)"	4	15475000	4454	0.610324	15450000	15500000	-0.113747	1.793873	4729	-0.063408614	0.87832	3	4.35	18.822122	9129	-0.994164	0.002061795	14.836955	12628	-1.225411	0.001174925	0.457839197	38
"(1943542,1946774)(27600087,27649822)(27600000,27650000)"	1	27625000	3234	0.610277	27600000	27650000	0.051413	1.089489	3475	0.047190013	0.60666	5	4.97	12.093555	8179	-1.260374	0.00147861	8.415655	9150	-1.730833	0.000919744	0.473316592	21
"(1764408,1769873)(22150068,22199388)(22150000,22200000)"	6	22175000	5467	0.610251	22150000	22200000	-0.222485	2.125003	5632	-0.104698676	0.71436	5	8.27	18.249217	11421	-1.356349	0.001597865	13.082533	12291	-1.789821	0.001064399	0.514105438	31
"(606414,609389)(5750000,5799435)(5750000,5800000)"	1	5775000	2977	0.610193	5750000	5800000	1.714626	2.616747	3171	0.655250966	0.87288	1	5.93	11.012965	6951	-1.233462	0.001584371	9.396601	8452	-1.950715	0.001111761	0.57818983	22
"(1276135,1278212)(20202941,20249525)(20200000,20250000)"	5	20225000	2079	0.610178	20200000	20250000	2.489752	3.598298	2165	0.691924904	0.92348	3	3.29	15.531504	5721	-0.507007	0.002714823	8.366756	7812	-1.609639	0.001071013	0.415289902	20
"(1324197,1329006)(14800620,14849727)(14800000,14850000)"	2	14825000	4811	0.61017	14800000	14850000	0.983205	1.853609	4920	0.530427399	0.766	4	2.88	18.35293	10384	-1.41432	0.001767424	11.585674	13237	-1.490615	0.000875249	0.523592822	30
"(2229406,2232716)(30151070,30199982)(30150000,30200000)"	1	30175000	3312	0.610116	30150000	30200000	-0.271015	3.387496	3362	-0.080004523	0.76672	3	4.42	15.442457	7554	-1.16282	0.002044275	16.202906	11791	-1.487888	0.001374176	0.472420562	33
"(1949119,1952634)(27711216,27748452)(27700000,27750000)"	1	27725000	3517	0.610051	27700000	27750000	0.046014	1.273083	3644	0.036143755	0.049	1	4.82	12.509742	7417	-1.121969	0.001686631	9.690275	10004	-1.779725	0.00096864	0.443213708	31
"(542029,544135)(7451621,7499415)(7450000,7500000)"	3	7475000	2108	0.610037	7450000	7500000	0.159887	3.581232	2211	0.044645809	0.79636	1	6.03	8.517012	5787	-1.364232	0.001471749	20.290948	9037	-0.772792	0.002245319	0.507504146	22
"(1507990,1510510)(22802138,22838006)(22800000,22850000)"	4	22825000	2522	0.610001	22800000	22850000	0.011568	0.048821	2576	0.236947215	0.77864	3	4.03	6.229672	6873	-1.778321	0.000906398	16.030304	9035	-0.903411	0.001774245	0.440607577	15
"(1680330,1683111)(25250235,25296756)(25250000,25300000)"	4	25275000	2783	0.609967	25250000	25300000	0.603865	0.62576	2745	0.965010547	NA	NA	3.18	7.546763	6345	-1.339785	0.001189403	5.65807	9122	-2.108674	0.000620266	0.521246018	14
"(1193161,1200383)(13600840,13649882)(13600000,13650000)"	2	13625000	7224	0.609841	13600000	13650000	1.552959	1.914062	7447	0.811342057	1	1	3.25	17.07629	11497	-1.414205	0.001485282	15.747299	17564	-2.047122	0.000896567	0.477276626	34
"(1587030,1589518)(23450338,23499344)(23450000,23500000)"	5	23475000	2490	0.609817	23450000	23500000	0.432738	0.464523	2711	0.93157497	0.70144	2	4.95	6.897935	6282	-1.564072	0.001098048	10.956888	7290	-1.122009	0.001503002	0.472023951	17
"(1530586,1533091)(17755516,17793648)(17750000,17800000)"	2	17775000	2507	0.60981	17750000	17800000	-1.130631	3.113646	2621	-0.363121241	NA	NA	3.56	20.224862	6729	-1.098047	0.003005627	33.142848	9061	0.454621	0.003657747	0.463930505	48
"(2514434,2519910)(35001437,35049796)(35000000,35050000)"	3	35025000	5478	0.609797	35000000	35050000	0.397911	0.40148	5577	0.991110392	0.94586	11	4.6	10.994976	11746	-1.84715	0.000936061	16.525437	15249	-1.256268	0.001083706	0.484742722	31
"(2881200,2887127)(35550243,35599738)(35550000,35600000)"	1	35575000	5929	0.609756	35550000	35600000	0.999853	4.717549	6113	0.211943321	1	2	6.9	23.276118	12011	-1.137489	0.0019379	20.426782	16461	-1.407152	0.00124092	0.376508466	48
"(1610240,1616297)(26950438,26999952)(26950000,27000000)"	3	26975000	6059	0.609755	26950000	27000000	-0.578925	5.128394	6225	-0.112886217	0.14102	2	4.39	19.91388	10723	-1.226461	0.001857118	18.454085	16238	-1.838632	0.001136475	0.468707163	48
"(520408,523597)(6701294,6749376)(6700000,6750000)"	4	6725000	3191	0.609695	6700000	6750000	-0.010401	4.193451	3389	-0.002480296	1	4	6.67	15.990581	7191	-1.107417	0.002223694	22.132441	8900	-1.25051	0.002486791	0.558384412	36
"(215973,220125)(1600333,1649997)(1600000,1650000)"	2	1625000	4154	0.609679	1600000	1650000	0.607343	1.45185	4284	0.418323518	0.63714	4	7.52	10.988261	9573	-1.551536	0.001147839	12.420215	10835	-1.547518	0.001146305	0.507003676	23
"(1223556,1227081)(19400266,19449736)(19400000,19450000)"	5	19425000	3527	0.609673	19400000	19450000	-2.216625	7.321718	3459	-0.302746568	0.79762	3	3.26	25.824127	7675	-0.388018	0.003364707	44.813118	11155	0.373819	0.004017312	0.503388507	60
"(2299612,2304338)(32200006,32249508)(32200000,32250000)"	2	32225000	4728	0.609627	32200000	32250000	0.195512	2.960186	4878	0.066047201	0.75682	2	6.71	15.415514	9642	-1.081762	0.001598788	26.760882	13200	-0.745504	0.00202734	0.562583243	32
